,Date,Day,Territory,Menu Item,Price (PHP),Price (USD),Category,Menu
1,2022/06/04,Sat,Philippines,6-pc. Chicken McShare Box,330.00,6.23,Featured,Regular
2,2022/06/04,Sat,Philippines,Breakfast Sandwich Duo,249.00,4.70,Featured,Breakfast
3,2022/06/04,Sat,Philippines,Breakfast Rice Bowl Duo,289.00,5.46,Featured,Breakfast
4,2022/06/04,Sat,Philippines,McCafé Caramel Popcorn Iced Coffee,57.00,1.08,Featured,Regular
5,2022/06/04,Sat,Philippines,BFF Fries,135.00,2.55,Featured,Regular
6,2022/06/04,Sat,Philippines,McCafe Caramel Popcorn Coffee Float,78.00,1.47,Featured,Regular
7,2022/06/04,Sat,Philippines,Caramel Popcorn Coke McFloat,47.00,0.89,Featured,Regular
8,2022/06/04,Sat,Philippines,6-pc. Chicken McShare Box,330.00,6.23,Group Meals,Regular
9,2022/06/04,Sat,Philippines,8-pc. Chicken McShare Box,440.00,8.31,Group Meals,Regular
10,2022/06/04,Sat,Philippines,BFF Fries N' McFloat Combo,222.00,4.19,Group Meals,Regular
11,2022/06/04,Sat,Philippines,BFF Shake Shake Fries BBQ N' McFloat Combo,237.00,4.48,Group Meals,Regular
12,2022/06/04,Sat,Philippines,BFF Shake Shake Fries Cheese N' McFloat Combo,237.00,4.48,Group Meals,Regular
13,2022/06/04,Sat,Philippines,McCrispy Chicken Fillet w/ Coke McFloat McShare,249.00,4.70,Group Meals,Regular
14,2022/06/04,Sat,Philippines,McCrispy Chicken Fillet Ala King w/ Coke McFloat McShare,249.00,4.70,Group Meals,Regular
15,2022/06/04,Sat,Philippines,McCrispy Chicken Fillet w/ Apple Pie McShare,249.00,4.70,Group Meals,Regular
16,2022/06/04,Sat,Philippines,McCrispy Chicken Fillet Ala King w/ Apple Pie McShare,249.00,4.70,Group Meals,Regular
17,2022/06/04,Sat,Philippines,McShare Bundle for 3,500.00,9.44,Group Meals,Regular
18,2022/06/04,Sat,Philippines,McShare Bundle for 4,725.00,13.70,Group Meals,Regular
19,2022/06/04,Sat,Philippines,10-pc. Chicken McShare Box,550.00,10.39,Group Meals,Regular
20,2022/06/04,Sat,Philippines,15-pc. Chicken McShare Box,825.00,15.58,Group Meals,Regular
21,2022/06/04,Sat,Philippines,20-pc. Chicken McShare Box,1100.00,20.78,Group Meals,Regular
22,2022/06/04,Sat,Philippines,BFF Fries Good for 10,655.00,12.37,Group Meals,Regular
23,2022/06/04,Sat,Philippines,BFF Fries Good for 15,1025.00,19.36,Group Meals,Regular
24,2022/06/04,Sat,Philippines,BFF Fries Good for 20,1280.00,24.18,Group Meals,Regular
25,2022/06/04,Sat,Philippines,Plain Rice Good for 10,245.00,4.63,Group Meals,Regular
26,2022/06/04,Sat,Philippines,Plain Rice Good for 15,360.00,6.80,Group Meals,Regular
27,2022/06/04,Sat,Philippines,Plain Rice Good for 20,475.00,8.97,Group Meals,Regular
28,2022/06/04,Sat,Philippines,Breakfast Sandwich Duo,249.00,4.70,Breakfast,Breakfast
29,2022/06/04,Sat,Philippines,Breakfast Rice Bowl Duo,289.00,5.46,Breakfast,Breakfast
30,2022/06/04,Sat,Philippines,2-pc. Hotcakes & Sausage Meal,143.00,2.70,Breakfast,Breakfast
31,2022/06/04,Sat,Philippines,Sausage McMuffin w/ Egg Meal,145.00,2.74,Breakfast,Breakfast
32,2022/06/04,Sat,Philippines,Sausage McMuffin Meal,125.00,2.36,Breakfast,Breakfast
33,2022/06/04,Sat,Philippines,Egg McMuffin Meal,137.00,2.59,Breakfast,Breakfast
34,2022/06/04,Sat,Philippines,Cheesy Eggdesal w/ Sausage Meal,132.00,2.49,Breakfast,Breakfast
35,2022/06/04,Sat,Philippines,Cheesy Eggdesal w/ Ham Meal,121.00,2.29,Breakfast,Breakfast
36,2022/06/04,Sat,Philippines,Cheesy Eggdesal Meal,97.00,1.83,Breakfast,Breakfast
37,2022/06/04,Sat,Philippines,Big Breakfast Meal,158.00,2.98,Breakfast,Breakfast
38,2022/06/04,Sat,Philippines,2-pc. Hotcakes Meal,73.00,1.38,Breakfast,Breakfast
39,2022/06/04,Sat,Philippines,2-pc. Mushroom Pepper Steak w/ Egg Meal,170.00,3.21,Breakfast,Breakfast
40,2022/06/04,Sat,Philippines,1-pc. Mushroom Pepper Steak w/ Egg Meal,139.00,2.63,Breakfast,Breakfast
41,2022/06/04,Sat,Philippines,Sausage w/ Egg Meal,156.00,2.95,Breakfast,Breakfast
42,2022/06/04,Sat,Philippines,Longganisa w/ Egg Meal,156.00,2.95,Breakfast,Breakfast
43,2022/06/04,Sat,Philippines,McCrispy Chicken Fillet w/ Egg Meal,154.00,2.91,Breakfast,Breakfast
44,2022/06/04,Sat,Philippines,McCrispy Chicken Fillet Ala King w/ Egg Meal,156.00,2.95,Breakfast,Breakfast
45,2022/06/04,Sat,Philippines,1-pc. Chicken McDo w/ Egg Meal,163.00,3.08,Breakfast,Breakfast
46,2022/06/04,Sat,Philippines,1-pc. Spicy Chicken McDo & Egg Meal,166.00,3.14,Breakfast,Breakfast
47,2022/06/04,Sat,Philippines,2-pc. Chicken McDo w/ Egg Meal,229.00,4.33,Breakfast,Breakfast
48,2022/06/04,Sat,Philippines,2-pc. Spicy Chicken McDo & Egg Meal,232.00,4.38,Breakfast,Breakfast
49,2022/06/04,Sat,Philippines,Chicken McDo & Hotcakes Meal,176.00,3.32,Breakfast,Breakfast
50,2022/06/04,Sat,Philippines,Spicy Chicken McDo & Hotcakes Meal,179.00,3.38,Breakfast,Breakfast
51,2022/06/04,Sat,Philippines,1-pc. Chicken McDo & Fries Meal,110.00,2.08,Chicken,Regular
52,2022/06/04,Sat,Philippines,1-pc. Spicy Chicken McDo & Fries Meal,113.00,2.13,Chicken,Regular
53,2022/06/04,Sat,Philippines,2-pc. Chicken McDo Meal,189.00,3.57,Chicken,Regular
54,2022/06/04,Sat,Philippines,2-pc. Spicy Chicken McDo Meal,192.00,3.63,Chicken,Regular
55,2022/06/04,Sat,Philippines,1-pc. Spicy Chicken McDo Meal,116.00,2.19,Chicken,Regular
56,2022/06/04,Sat,Philippines,1-pc. Chicken McDo Meal,113.00,2.13,Chicken,Regular
57,2022/06/04,Sat,Philippines,Mega Meal - Chicken McDo w/ Fries & McFlurry,158.00,2.98,Chicken,Regular
58,2022/06/04,Sat,Philippines,Mega Meal - Chicken McDo w/ Fries & Burger McDo,145.00,2.74,Chicken,Regular
59,2022/06/04,Sat,Philippines,Mega Meal - Spicy Chicken McDo w/ Fries & Burger McDo,148.00,2.80,Chicken,Regular
60,2022/06/04,Sat,Philippines,McCrispy Chicken Fillet Meal,82.00,1.55,Chicken,Regular
61,2022/06/04,Sat,Philippines,McCrispy Chicken Fillet w/ Fries Meal,95.00,1.79,Chicken,Regular
62,2022/06/04,Sat,Philippines,McCrispy Chicken Fillet Ala King Meal,84.00,1.59,Chicken,Regular
63,2022/06/04,Sat,Philippines,McCrispy Chicken Fillet Ala King w/ Fries Meal,97.00,1.83,Chicken,Regular
64,2022/06/04,Sat,Philippines,McCrispy Chicken Sandwich Meal,100.00,1.89,Burgers,Regular
65,2022/06/04,Sat,Philippines,Cheesy Burger McDo Meal,104.00,1.96,Burgers,Regular
66,2022/06/04,Sat,Philippines,Burger McDo Meal,91.00,1.72,Burgers,Regular
67,2022/06/04,Sat,Philippines,2-pc. Mushroom Pepper Steak w/ Egg Meal,129.00,2.44,Rice Bowls,Breakfast
68,2022/06/04,Sat,Philippines,2-pc. Mushroom Pepper Steak Meal,107.00,2.02,Rice Bowls,Regular
69,2022/06/04,Sat,Philippines,1-pc. Mushroom Pepper Steak w/ Egg Meal,107.00,2.02,Rice Bowls,Breakfast
70,2022/06/04,Sat,Philippines,1-pc. Mushroom Pepper Steak Meal,86.00,1.62,Rice Bowls,Regular
71,2022/06/04,Sat,Philippines,McFlurry® with Oreo®,53.00,1.00,Desserts & Drinks,Regular
72,2022/06/04,Sat,Philippines,Hot Fudge Sundae,32.00,0.60,Desserts & Drinks,Regular
73,2022/06/04,Sat,Philippines,Hot Caramel Sundae,32.00,0.60,Desserts & Drinks,Regular
74,2022/06/04,Sat,Philippines,Apple Pie,37.00,0.70,Desserts & Drinks,Regular
75,2022/06/04,Sat,Philippines,Caramel Popcorn Coke McFloat,47.00,0.89,Desserts & Drinks,Regular
76,2022/06/04,Sat,Philippines,Coke McFloat,32.00,0.60,Desserts & Drinks,Regular
77,2022/06/04,Sat,Philippines,Chocolate Shake,94.00,1.78,Desserts & Drinks,Regular
78,2022/06/04,Sat,Philippines,Strawberry Shake,94.00,1.78,Desserts & Drinks,Regular
79,2022/06/04,Sat,Philippines,Coke,61.00,1.15,Desserts & Drinks,Regular
80,2022/06/04,Sat,Philippines,Coke Zero,61.00,1.15,Desserts & Drinks,Regular
81,2022/06/04,Sat,Philippines,Sprite,61.00,1.15,Desserts & Drinks,Regular
82,2022/06/04,Sat,Philippines,Orange Juice,65.00,1.23,Desserts & Drinks,Regular
83,2022/06/04,Sat,Philippines,Pineapple Juice,65.00,1.23,Desserts & Drinks,Regular
84,2022/06/04,Sat,Philippines,Iced Tea,65.00,1.23,Desserts & Drinks,Regular
85,2022/06/04,Sat,Philippines,McCafé Caramel Popcorn Iced Coffee,57.00,1.08,McCafé,Regular
86,2022/06/04,Sat,Philippines,Medium Iced Coffee Sweet Black with Caramel Popcorn Syrup,57.00,1.08,McCafé,Regular
87,2022/06/04,Sat,Philippines,Medium Iced Coffee Milky with Caramel Popcorn Syrup,68.00,1.28,McCafé,Regular
88,2022/06/04,Sat,Philippines,McCafé Caramel Popcorn Coffee Float,78.00,1.47,McCafé,Regular
89,2022/06/04,Sat,Philippines,McCafé Caramel Popcorn Iced Latte,152.00,2.87,McCafé,Regular
90,2022/06/04,Sat,Philippines,Cappuccino,135.00,2.55,McCafé,Regular
91,2022/06/04,Sat,Philippines,McCafé Premium Roast Coffee,37.00,0.70,McCafé,Regular
92,2022/06/04,Sat,Philippines,Espresso,85.00,1.61,McCafé,Regular
93,2022/06/04,Sat,Philippines,Macchiato,85.00,1.61,McCafé,Regular
94,2022/06/04,Sat,Philippines,Americano,125.00,2.36,McCafé,Regular
95,2022/06/04,Sat,Philippines,Mochaccino,140.00,2.64,McCafé,Regular
96,2022/06/04,Sat,Philippines,Café Latte,135.00,2.55,McCafé,Regular
97,2022/06/04,Sat,Philippines,Flat White,135.00,2.55,McCafé,Regular
98,2022/06/04,Sat,Philippines,McCafé Coffee Float,63.00,1.19,McCafé,Regular
99,2022/06/04,Sat,Philippines,McCafé Iced Coffee Original,42.00,0.79,McCafé,Regular
100,2022/06/04,Sat,Philippines,McCafé Iced Coffee Vanilla,53.00,1.00,McCafé,Regular
101,2022/06/04,Sat,Philippines,McCafé Iced Coffee Chocolate,53.00,1.00,McCafé,Regular
102,2022/06/04,Sat,Philippines,McCafé Iced Coffee Milky,53.00,1.00,McCafé,Regular
103,2022/06/04,Sat,Philippines,McCafé Iced Coffee Milky w/ Vanilla,63.00,1.19,McCafé,Regular
104,2022/06/04,Sat,Philippines,McCafé Iced Coffee Milky w/ Chocolate,63.00,1.19,McCafé,Regular
105,2022/06/04,Sat,Philippines,McCafé Iced Coffee Sweet Black,42.00,0.79,McCafé,Regular
106,2022/06/04,Sat,Philippines,McCafé Iced Coffee Sweet Black w/ Vanilla,53.00,1.00,McCafé,Regular
107,2022/06/04,Sat,Philippines,McCafé Iced Coffee Sweet Black w/ Chocolate,53.00,1.00,McCafé,Regular
108,2022/06/04,Sat,Philippines,McCafé Iced Chocolate,130.00,2.46,McCafé,Regular
109,2022/06/04,Sat,Philippines,McCafé Iced Americano,130.00,2.46,McCafé,Regular
110,2022/06/04,Sat,Philippines,McCafé Iced Latte,135.00,2.55,McCafé,Regular
111,2022/06/04,Sat,Philippines,McCafé Iced Mocha,145.00,2.74,McCafé,Regular
112,2022/06/04,Sat,Philippines,McCafé Caramel Frappe,155.00,2.93,McCafé,Regular
113,2022/06/04,Sat,Philippines,McCafé Caramel Oreo Frappe,165.00,3.12,McCafé,Regular
114,2022/06/04,Sat,Philippines,McCafé Mocha Frappe,155.00,2.93,McCafé,Regular
115,2022/06/04,Sat,Philippines,McCafé Mocha Oreo Frappe,165.00,3.12,McCafé,Regular
116,2022/06/04,Sat,Philippines,McCafé Double Choco Frappe,160.00,3.02,McCafé,Regular
117,2022/06/04,Sat,Philippines,McCafé Strawberry Oreo Frappe,155.00,2.93,McCafé,Regular
118,2022/06/04,Sat,Philippines,McCafé Jasmine Tea,85.00,1.61,McCafé,Regular
