,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
36,2023/07/24,Mon,Hong Kong,Latte(L),35.00,4.48,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
37,2023/07/24,Mon,Hong Kong,Americano(L),35.00,4.48,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
38,2023/07/24,Mon,Hong Kong,Crunchy Ovaltine(L),35.00,4.48,McCafe Drink for McDelivery. (Coffee brewed with 3.7 Fresh Milk),Breakfast Menu
39,2023/07/24,Mon,Hong Kong,Coca-Cola® (L),18.00,2.30,Beverages ',Breakfast Menu
40,2023/07/24,Mon,Hong Kong,Sprite® Lemon- Lime Flavoured Soda (L),18.00,2.30,Beverages ',Breakfast Menu
41,2023/07/24,Mon,Hong Kong,Fanta® Orange Flavoured Soda (L),18.00,2.30,Beverages ',Breakfast Menu
42,2023/07/24,Mon,Hong Kong,Coca-Cola® No Sugar (L),18.00,2.30,Beverages ',Breakfast Menu
43,2023/07/24,Mon,Hong Kong,Minute Maid® Orange Juice (L),17.50,2.24,Beverages ',Breakfast Menu
44,2023/07/24,Mon,Hong Kong,Iced Prem Roast Coffee (L),24.00,3.07,Beverages ',Breakfast Menu
45,2023/07/24,Mon,Hong Kong,Hot Chocolate,18.00,2.30,Beverages ',Breakfast Menu
46,2023/07/24,Mon,Hong Kong,Hi-Calcium Low Fat Milk Drink,18.50,2.37,Beverages ',Breakfast Menu
47,2023/07/24,Mon,Hong Kong,Hot Local Milk Tea  (L),19.50,2.49,Beverages ',Breakfast Menu
48,2023/07/24,Mon,Hong Kong,Ground Coffee (L),21.50,2.75,Beverages ',Breakfast Menu
49,2023/07/24,Mon,Hong Kong,Iced Local Milk Tea (L),23.00,2.94,Beverages ',Breakfast Menu
50,2023/07/24,Mon,Hong Kong,Iced Fresh Lemon Tea (L),23.00,2.94,Beverages ',Breakfast Menu
51,2023/07/24,Mon,Hong Kong,Hot Fresh Lemon Tea (L),19.50,2.49,Beverages ',Breakfast Menu
52,2023/07/24,Mon,Hong Kong,Hash Browns,16.00,2.05,Extra,Breakfast Menu
53,2023/07/24,Mon,Hong Kong,Hotcake Syrup,1.00,0.13,Extra,Breakfast Menu
54,2023/07/24,Mon,Hong Kong,Skippy Peanut Butter,1.00,0.13,Extra,Breakfast Menu
55,2023/07/24,Mon,Hong Kong,Sweetened Creamer,1.00,0.13,Extra,Breakfast Menu
56,2023/07/24,Mon,Hong Kong,Fresh Corn Cup (Jumbo),22.50,2.88,Extra,Breakfast Menu
57,2023/07/24,Mon,Hong Kong,Hi-Calcium Low Fat Blueberry Yoghurt,16.00,2.05,Extra,Breakfast Menu
