,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
71,2023/01/05,Thu,Hong Kong,Hot Chocolate,17.00,2.17,Beverages.,Regular Menu
72,2023/01/05,Thu,Hong Kong,Hi-Calcium Low Fat Milk Drink,17.50,2.24,Beverages.,Regular Menu
73,2023/01/05,Thu,Hong Kong,Hot Local Milk Tea  (L),18.50,2.37,Beverages.,Regular Menu
74,2023/01/05,Thu,Hong Kong,Ground Coffee (L),20.50,2.62,Beverages.,Regular Menu
75,2023/01/05,Thu,Hong Kong,Iced Local Milk Tea (L),22.00,2.81,Beverages.,Regular Menu
76,2023/01/05,Thu,Hong Kong,Iced Fresh Lemon Tea (L),22.00,2.81,Beverages.,Regular Menu
77,2023/01/05,Thu,Hong Kong,Hot Fresh Lemon Tea (L),18.50,2.37,Beverages.,Regular Menu
78,2023/01/05,Thu,Hong Kong,Japanese Curry Flavored Seasoning,3.00,0.38,Extra/ Additional Sauce,Regular Menu
79,2023/01/05,Thu,Hong Kong,Apple Pie Flavored Seasoning,3.00,0.38,Extra/ Additional Sauce,Regular Menu
80,2023/01/05,Thu,Hong Kong,Fries (M),17.00,2.17,Extra/ Additional Sauce,Regular Menu
81,2023/01/05,Thu,Hong Kong,Fries (Large),20.00,2.56,Extra/ Additional Sauce,Regular Menu
82,2023/01/05,Thu,Hong Kong,Fresh Corn Cup (Jumbo),21.50,2.75,Extra/ Additional Sauce,Regular Menu
83,2023/01/05,Thu,Hong Kong,Thai Hot & Spicy Sauce,1.00,0.13,Extra/ Additional Sauce,Regular Menu
84,2023/01/05,Thu,Hong Kong,Chicken McNuggets® Sauce,1.50,0.19,Extra/ Additional Sauce,Regular Menu
85,2023/01/05,Thu,Hong Kong,Salted Caramel and Chocolate Pie,14.00,1.79,Desserts,Regular Menu
86,2023/01/05,Thu,Hong Kong,Apple Pie,13.00,1.66,Desserts,Regular Menu
87,2023/01/05,Thu,Hong Kong,Hi-Calcium Low Fat Blueberry Yoghurt,15.00,1.92,Desserts,Regular Menu
